0.653854562375802,0.6538178418908446,0.6537190416666839,0.6536627204210279,0.6536123795666232,0.6535701759834533
0.7956347767059683,0.797516737469501,0.7977649976953733,0.7978682313844873,0.7979247386804156,0.7979589353463933
0.8712462279032404,0.874014940644317,0.8741676565493114,0.874206330447176,0.8742231976055375,0.874233054393594
0.8264313030599676,0.8276693365846203,0.8279588399811403,0.8280705551068861,0.8281244429572804,0.828154109205899
0.7552223069147052,0.7576545840360763,0.7580509982222932,0.7581534396600548,0.7581983720120644,0.7582191611213324
0.7068181523978954,0.7072893214219046,0.7074403697782529,0.7074749490528646,0.7074854209206188,0.707487780801619
0.88785344555289,0.8891936151515676,0.8892765829501726,0.8892907438192063,0.8892950351826872,0.8892967631457367
0.6742966110114611,0.6743226435915544,0.6741951747831592,0.674113989628527,0.674066066150655,0.6740365141547998
0.8438435452276044,0.8443671774523952,0.8444966057388098,0.8445308674204424,0.8445439280361735,0.8445501020236893
0.8338085103692459,0.8341745720089849,0.8341699161659752,0.8341434082724435,0.8341255417521047,0.834114489095881
0.7457053410855892,0.7464254163720964,0.7465683680409215,0.7466188752309053,0.7466417269392903,0.7466537889295503
0.838585188762293,0.8396016700449542,0.8396886165175053,0.8397054282961326,0.8397105734496808,0.83971272109725
0.5993541971889854,0.5994954010207135,0.5993033885927024,0.5991786345457939,0.5991051412892218,0.5990610182355064
0.7600344562590172,0.7612522903966781,0.7614886253544247,0.7615564057954378,0.761585020718203,0.7615997098552946
0.8421162686447995,0.8426898235492585,0.8427125243346308,0.8427139033665626,0.8427136745739473,0.8427135874496079
0.740190252329968,0.7376906535598727,0.7370775549816962,0.7368524751553928,0.7367463846312535,0.7366882409717149
0.8657917295880942,0.8677611037503606,0.868243106600184,0.868392840618819,0.8684597976788003,0.8684957415999898
0.7651319615632545,0.7656565789641204,0.7657957706381596,0.7658363476961657,0.7658517705142538,0.765859010941068
0.7723165055438557,0.7726646281347612,0.7727152875057931,0.7727147909686086,0.7727093504582919,0.7727046077506818
0.859058843454705,0.8596351345881202,0.8596013632961935,0.8595755807071687,0.859561036310294,0.8595527761209961
0.7829034709343702,0.7829792839962639,0.7828936968247585,0.7828490856876981,0.7828253844176366,0.7828117121403345
0.7873893204820893,0.7878678494602229,0.7879941369277708,0.788042975607556,0.7880666867711322,0.7880803419469241
0.9173590307068586,0.9178125719043241,0.9179621464916448,0.918009456823684,0.9180291360977814,0.9180389824452645
0.7679630068076841,0.7684503649955033,0.7684976154766293,0.7684798316616451,0.7684628160492899,0.7684509397737616
